 "y","U","k","epsilon","nut","tau_mu","tau_R","Pk","Tk","Dk","Peps","Teps","Deps","epsEps"
  0.1828000000E+03,  0.1845258790E+02,  0.8342599183E+00,  0.3345887575E-02,  0.2008699677E+02,  0.3793115347E-02,  0.7619229570E-01,  0.2890061661E-03,  0.2995154551E-02,  0.1519829200E-03,  0.1680680173E-05,  0.2255820930E-04,  0.1486991903E-05, -0.2549616792E-04
  0.1829000000E+03,  0.1845296609E+02,  0.8339994297E+00,  0.3343435173E-02,  0.2008920190E+02,  0.3770677557E-02,  0.7574990274E-01,  0.2856284582E-03,  0.2996125537E-02,  0.1519862323E-03,  0.1660338472E-05,  0.2255025284E-04,  0.1486040901E-05, -0.2546675799E-04
  0.1830000000E+03,  0.1845334204E+02,  0.8337404610E+00,  0.3340997632E-02,  0.2009139802E+02,  0.3748245971E-02,  0.7530750168E-01,  0.2822710397E-03,  0.2997090997E-02,  0.1519894035E-03,  0.1640135070E-05,  0.2254234166E-04,  0.1485094487E-05, -0.2543753700E-04
  0.1831000000E+03,  0.1845371574E+02,  0.8334830122E+00,  0.3338574941E-02,  0.2009358507E+02,  0.3725820569E-02,  0.7486509255E-01,  0.2789339017E-03,  0.2998050930E-02,  0.1519924354E-03,  0.1620069629E-05,  0.2253447580E-04,  0.1484152675E-05, -0.2540850467E-04
  0.1832000000E+03,  0.1845408720E+02,  0.8332270834E+00,  0.3336167092E-02,  0.2009576299E+02,  0.3703401330E-02,  0.7442267539E-01,  0.2756170350E-03,  0.2999005334E-02,  0.1519953298E-03,  0.1600141817E-05,  0.2252665525E-04,  0.1483215479E-05, -0.2537966067E-04
  0.1833000000E+03,  0.1845445642E+02,  0.8329726745E+00,  0.3333774075E-02,  0.2009793174E+02,  0.3680988232E-02,  0.7398025023E-01,  0.2723204305E-03,  0.2999954203E-02,  0.1519980883E-03,  0.1580351298E-05,  0.2251888004E-04,  0.1482282914E-05, -0.2535100472E-04
  0.1834000000E+03,  0.1845482340E+02,  0.8327197855E+00,  0.3331395880E-02,  0.2010009126E+02,  0.3658581256E-02,  0.7353781712E-01,  0.2690440793E-03,  0.3000897536E-02,  0.1520007126E-03,  0.1560697743E-05,  0.2251115018E-04,  0.1481354992E-05, -0.2532253651E-04
  0.1835000000E+03,  0.1845518814E+02,  0.8324684166E+00,  0.3329032500E-02,  0.2010224149E+02,  0.3636180379E-02,  0.7309537609E-01,  0.2657879723E-03,  0.3001835330E-02,  0.1520032045E-03,  0.1541180820E-05,  0.2250346569E-04,  0.1480431729E-05, -0.2529425574E-04
  0.1836000000E+03,  0.1845555064E+02,  0.8322185677E+00,  0.3326683923E-02,  0.2010438239E+02,  0.3613785580E-02,  0.7265292717E-01,  0.2625521005E-03,  0.3002767584E-02,  0.1520055658E-03,  0.1521800203E-05,  0.2249582658E-04,  0.1479513137E-05, -0.2526616213E-04
  0.1837000000E+03,  0.1845591089E+02,  0.8319702388E+00,  0.3324350142E-02,  0.2010651390E+02,  0.3591396836E-02,  0.7221047040E-01,  0.2593364549E-03,  0.3003694292E-02,  0.1520077980E-03,  0.1502555565E-05,  0.2248823288E-04,  0.1478599230E-05, -0.2523825537E-04
  0.1838000000E+03,  0.1845626891E+02,  0.8317234301E+00,  0.3322031147E-02,  0.2010863596E+02,  0.3569014126E-02,  0.7176800581E-01,  0.2561410265E-03,  0.3004615453E-02,  0.1520099030E-03,  0.1483446581E-05,  0.2248068458E-04,  0.1477690023E-05, -0.2521053517E-04
  0.1839000000E+03,  0.1845662470E+02,  0.8314781414E+00,  0.3319726928E-02,  0.2011074854E+02,  0.3546637427E-02,  0.7132553345E-01,  0.2529658064E-03,  0.3005531065E-02,  0.1520118824E-03,  0.1464472929E-05,  0.2247318172E-04,  0.1476785528E-05, -0.2518300125E-04
  0.1840000000E+03,  0.1845697824E+02,  0.8312343729E+00,  0.3317437478E-02,  0.2011285156E+02,  0.3524266717E-02,  0.7088305334E-01,  0.2498107857E-03,  0.3006441124E-02,  0.1520137380E-03,  0.1445634289E-05,  0.2246572430E-04,  0.1475885760E-05, -0.2515565330E-04
  0.1841000000E+03,  0.1845732955E+02,  0.8309921245E+00,  0.3315162786E-02,  0.2011494498E+02,  0.3501901973E-02,  0.7044056553E-01,  0.2466759555E-03,  0.3007345628E-02,  0.1520154713E-03,  0.1426930340E-05,  0.2245831234E-04,  0.1474990733E-05, -0.2512849106E-04
  0.1842000000E+03,  0.1845767862E+02,  0.8307513962E+00,  0.3312902845E-02,  0.2011702876E+02,  0.3479543172E-02,  0.6999807006E-01,  0.2435613067E-03,  0.3008244576E-02,  0.1520170844E-03,  0.1408360765E-05,  0.2245094586E-04,  0.1474100459E-05, -0.2510151423E-04
  0.1843000000E+03,  0.1845802546E+02,  0.8305121881E+00,  0.3310657644E-02,  0.2011910283E+02,  0.3457190291E-02,  0.6955556695E-01,  0.2404668308E-03,  0.3009137962E-02,  0.1520185785E-03,  0.1389925248E-05,  0.2244362487E-04,  0.1473214953E-05, -0.2507472252E-04
  0.1844000000E+03,  0.1845837006E+02,  0.8302745002E+00,  0.3308427175E-02,  0.2012116714E+02,  0.3434843306E-02,  0.6911305625E-01,  0.2373925186E-03,  0.3010025788E-02,  0.1520199557E-03,  0.1371623477E-05,  0.2243634940E-04,  0.1472334228E-05, -0.2504811566E-04
  0.1845000000E+03,  0.1845871243E+02,  0.8300383325E+00,  0.3306211430E-02,  0.2012322165E+02,  0.3412502193E-02,  0.6867053800E-01,  0.2343383615E-03,  0.3010908047E-02,  0.1520212174E-03,  0.1353455138E-05,  0.2242911944E-04,  0.1471458297E-05, -0.2502169337E-04
  0.1846000000E+03,  0.1845905256E+02,  0.8298036850E+00,  0.3304010400E-02,  0.2012526629E+02,  0.3390166929E-02,  0.6822801223E-01,  0.2313043507E-03,  0.3011784740E-02,  0.1520223656E-03,  0.1335419921E-05,  0.2242193503E-04,  0.1470587175E-05, -0.2499545536E-04
  0.1847000000E+03,  0.1845939046E+02,  0.8295705578E+00,  0.3301824075E-02,  0.2012730103E+02,  0.3367837490E-02,  0.6778547898E-01,  0.2282904774E-03,  0.3012655862E-02,  0.1520234017E-03,  0.1317517517E-05,  0.2241479617E-04,  0.1469720874E-05, -0.2496940137E-04
  0.1848000000E+03,  0.1845972613E+02,  0.8293389507E+00,  0.3299652447E-02,  0.2012932581E+02,  0.3345513850E-02,  0.6734293830E-01,  0.2252967328E-03,  0.3013521414E-02,  0.1520243276E-03,  0.1299747620E-05,  0.2240770289E-04,  0.1468859408E-05, -0.2494353111E-04
  0.1849000000E+03,  0.1846005956E+02,  0.8291088639E+00,  0.3297495508E-02,  0.2013134058E+02,  0.3323195987E-02,  0.6690039021E-01,  0.2223231082E-03,  0.3014381389E-02,  0.1520251448E-03,  0.1282109925E-05,  0.2240065520E-04,  0.1468002790E-05, -0.2491784431E-04
  0.1850000000E+03,  0.1846039077E+02,  0.8288802974E+00,  0.3295353249E-02,  0.2013334528E+02,  0.3300883874E-02,  0.6645783475E-01,  0.2193695950E-03,  0.3015235789E-02,  0.1520258550E-03,  0.1264604128E-05,  0.2239365311E-04,  0.1467151033E-05, -0.2489234071E-04
  0.1851000000E+03,  0.1846071974E+02,  0.8286532511E+00,  0.3293225662E-02,  0.2013533987E+02,  0.3278577486E-02,  0.6601527197E-01,  0.2164361844E-03,  0.3016084609E-02,  0.1520264600E-03,  0.1247229929E-05,  0.2238669664E-04,  0.1466304152E-05, -0.2486702003E-04
  0.1852000000E+03,  0.1846104648E+02,  0.8284277251E+00,  0.3291112738E-02,  0.2013732430E+02,  0.3256276799E-02,  0.6557270191E-01,  0.2135228679E-03,  0.3016927849E-02,  0.1520269614E-03,  0.1229987026E-05,  0.2237978581E-04,  0.1465462159E-05, -0.2484188200E-04
  0.1853000000E+03,  0.1846137100E+02,  0.8282037194E+00,  0.3289014468E-02,  0.2013929851E+02,  0.3233981788E-02,  0.6513012460E-01,  0.2106296368E-03,  0.3017765505E-02,  0.1520273609E-03,  0.1212875123E-05,  0.2237292063E-04,  0.1464625067E-05, -0.2481692637E-04
  0.1854000000E+03,  0.1846169328E+02,  0.8279812339E+00,  0.3286930844E-02,  0.2014126246E+02,  0.3211692425E-02,  0.6468754008E-01,  0.2077564825E-03,  0.3018597576E-02,  0.1520276601E-03,  0.1195893923E-05,  0.2236610112E-04,  0.1463792889E-05, -0.2479215285E-04
  0.1855000000E+03,  0.1846201333E+02,  0.8277602687E+00,  0.3284861859E-02,  0.2014321610E+02,  0.3189408686E-02,  0.6424494839E-01,  0.2049033964E-03,  0.3019424058E-02,  0.1520278606E-03,  0.1179043132E-05,  0.2235932730E-04,  0.1462965639E-05, -0.2476756120E-04
  0.1856000000E+03,  0.1846233116E+02,  0.8275408238E+00,  0.3282807503E-02,  0.2014515937E+02,  0.3167130545E-02,  0.6380234958E-01,  0.2020703702E-03,  0.3020244951E-02,  0.1520279642E-03,  0.1162322458E-05,  0.2235259918E-04,  0.1462143330E-05, -0.2474315115E-04
  0.1857000000E+03,  0.1846264676E+02,  0.8273228992E+00,  0.3280767768E-02,  0.2014709224E+02,  0.3144857974E-02,  0.6335974368E-01,  0.1992573951E-03,  0.3021060252E-02,  0.1520279724E-03,  0.1145731610E-05,  0.2234591677E-04,  0.1461325974E-05, -0.2471892245E-04
  0.1858000000E+03,  0.1846296013E+02,  0.8271064948E+00,  0.3278742647E-02,  0.2014901464E+02,  0.3122590948E-02,  0.6291713073E-01,  0.1964644629E-03,  0.3021869958E-02,  0.1520278870E-03,  0.1129270299E-05,  0.2233928010E-04,  0.1460513584E-05, -0.2469487482E-04
  0.1859000000E+03,  0.1846327128E+02,  0.8268916107E+00,  0.3276732131E-02,  0.2015092653E+02,  0.3100329440E-02,  0.6247451077E-01,  0.1936915650E-03,  0.3022674068E-02,  0.1520277095E-03,  0.1112938239E-05,  0.2233268918E-04,  0.1459706175E-05, -0.2467100803E-04
  0.1860000000E+03,  0.1846358020E+02,  0.8266782469E+00,  0.3274736212E-02,  0.2015282786E+02,  0.3078073423E-02,  0.6203188384E-01,  0.1909386930E-03,  0.3023472582E-02,  0.1520274416E-03,  0.1096735144E-05,  0.2232614403E-04,  0.1458903757E-05, -0.2464732181E-04
  0.1861000000E+03,  0.1846388689E+02,  0.8264664034E+00,  0.3272754882E-02,  0.2015471859E+02,  0.3055822869E-02,  0.6158924999E-01,  0.1882058386E-03,  0.3024265493E-02,  0.1520270848E-03,  0.1080660730E-05,  0.2231964465E-04,  0.1458106345E-05, -0.2462381592E-04
  0.1862000000E+03,  0.1846419136E+02,  0.8262560802E+00,  0.3270788133E-02,  0.2015659866E+02,  0.3033577752E-02,  0.6114660925E-01,  0.1854929934E-03,  0.3025052804E-02,  0.1520266410E-03,  0.1064714717E-05,  0.2231319108E-04,  0.1457313950E-05, -0.2460049010E-04
  0.1863000000E+03,  0.1846449361E+02,  0.8260472772E+00,  0.3268835957E-02,  0.2015846803E+02,  0.3011338043E-02,  0.6070396166E-01,  0.1828001491E-03,  0.3025834511E-02,  0.1520261115E-03,  0.1048896824E-05,  0.2230678332E-04,  0.1456526586E-05, -0.2457734411E-04
  0.1864000000E+03,  0.1846479363E+02,  0.8258399945E+00,  0.3266898347E-02,  0.2016032664E+02,  0.2989103716E-02,  0.6026130727E-01,  0.1801272975E-03,  0.3026610611E-02,  0.1520254981E-03,  0.1033206775E-05,  0.2230042139E-04,  0.1455744265E-05, -0.2455437769E-04
  0.1865000000E+03,  0.1846509143E+02,  0.8256342320E+00,  0.3264975294E-02,  0.2016217446E+02,  0.2966874741E-02,  0.5981864612E-01,  0.1774744302E-03,  0.3027381104E-02,  0.1520248024E-03,  0.1017644292E-05,  0.2229410531E-04,  0.1454967000E-05, -0.2453159060E-04
  0.1866000000E+03,  0.1846538701E+02,  0.8254299898E+00,  0.3263066790E-02,  0.2016401143E+02,  0.2944651091E-02,  0.5937597825E-01,  0.1748415391E-03,  0.3028145987E-02,  0.1520240259E-03,  0.1002209102E-05,  0.2228783508E-04,  0.1454194804E-05, -0.2450898261E-04
  0.1867000000E+03,  0.1846568036E+02,  0.8252272678E+00,  0.3261172829E-02,  0.2016583750E+02,  0.2922432737E-02,  0.5893330369E-01,  0.1722286160E-03,  0.3028905259E-02,  0.1520231703E-03,  0.9869009327E-06,  0.2228161074E-04,  0.1453427688E-05, -0.2448655347E-04
  0.1868000000E+03,  0.1846597149E+02,  0.8250260660E+00,  0.3259293402E-02,  0.2016765264E+02,  0.2900219651E-02,  0.5849062250E-01,  0.1696356528E-03,  0.3029658918E-02,  0.1520222371E-03,  0.9717195135E-06,  0.2227543229E-04,  0.1452665665E-05, -0.2446430293E-04
  0.1869000000E+03,  0.1846626040E+02,  0.8248263845E+00,  0.3257428501E-02,  0.2016945679E+02,  0.2878011804E-02,  0.5804793471E-01,  0.1670626413E-03,  0.3030406961E-02,  0.1520212278E-03,  0.9566645760E-06,  0.2226929976E-04,  0.1451908749E-05, -0.2444223077E-04
  0.1870000000E+03,  0.1846654709E+02,  0.8246282232E+00,  0.3255578120E-02,  0.2017124990E+02,  0.2855809167E-02,  0.5760524037E-01,  0.1645095735E-03,  0.3031149388E-02,  0.1520201442E-03,  0.9417358534E-06,  0.2226321315E-04,  0.1451156950E-05, -0.2442033674E-04
  0.1871000000E+03,  0.1846683157E+02,  0.8244315821E+00,  0.3253742250E-02,  0.2017303193E+02,  0.2833611710E-02,  0.5716253952E-01,  0.1619764413E-03,  0.3031886197E-02,  0.1520189878E-03,  0.9269330810E-06,  0.2225717248E-04,  0.1450410281E-05, -0.2439862061E-04
  0.1872000000E+03,  0.1846711382E+02,  0.8242364612E+00,  0.3251920884E-02,  0.2017480284E+02,  0.2811419404E-02,  0.5671983219E-01,  0.1594632368E-03,  0.3032617385E-02,  0.1520177600E-03,  0.9122559958E-06,  0.2225117777E-04,  0.1449668754E-05, -0.2437708215E-04
  0.1873000000E+03,  0.1846739385E+02,  0.8240428604E+00,  0.3250114015E-02,  0.2017656258E+02,  0.2789232220E-02,  0.5627711844E-01,  0.1569699520E-03,  0.3033342952E-02,  0.1520164626E-03,  0.8977043366E-06,  0.2224522903E-04,  0.1448932382E-05, -0.2435572113E-04
  0.1874000000E+03,  0.1846767166E+02,  0.8238507798E+00,  0.3248321635E-02,  0.2017831110E+02,  0.2767050128E-02,  0.5583439830E-01,  0.1544965790E-03,  0.3034062894E-02,  0.1520150969E-03,  0.8832778445E-06,  0.2223932629E-04,  0.1448201177E-05, -0.2433453732E-04
  0.1875000000E+03,  0.1846794726E+02,  0.8236602194E+00,  0.3246543737E-02,  0.2018004836E+02,  0.2744873097E-02,  0.5539167183E-01,  0.1520431098E-03,  0.3034777212E-02,  0.1520136646E-03,  0.8689762620E-06,  0.2223346955E-04,  0.1447475150E-05, -0.2431353048E-04
  0.1876000000E+03,  0.1846822064E+02,  0.8234711791E+00,  0.3244780314E-02,  0.2018177430E+02,  0.2722701098E-02,  0.5494893905E-01,  0.1496095367E-03,  0.3035485904E-02,  0.1520121672E-03,  0.8547993336E-06,  0.2222765883E-04,  0.1446754314E-05, -0.2429270041E-04
  0.1877000000E+03,  0.1846849180E+02,  0.8232836589E+00,  0.3243031359E-02,  0.2018348890E+02,  0.2700534099E-02,  0.5450620002E-01,  0.1471958518E-03,  0.3036188967E-02,  0.1520106062E-03,  0.8407468060E-06,  0.2222189415E-04,  0.1446038680E-05, -0.2427204686E-04
  0.1878000000E+03,  0.1846876075E+02,  0.8230976589E+00,  0.3241296864E-02,  0.2018519210E+02,  0.2678372071E-02,  0.5406345478E-01,  0.1448020474E-03,  0.3036886400E-02,  0.1520089832E-03,  0.8268184274E-06,  0.2221617553E-04,  0.1445328260E-05, -0.2425156963E-04
  0.1879000000E+03,  0.1846902747E+02,  0.8229131789E+00,  0.3239576822E-02,  0.2018688386E+02,  0.2656214983E-02,  0.5362070337E-01,  0.1424281157E-03,  0.3037578202E-02,  0.1520072996E-03,  0.8130139481E-06,  0.2221050297E-04,  0.1444623066E-05, -0.2423126848E-04
  0.1880000000E+03,  0.1846929199E+02,  0.8227302190E+00,  0.3237871226E-02,  0.2018856414E+02,  0.2634062803E-02,  0.5317794584E-01,  0.1400740491E-03,  0.3038264371E-02,  0.1520055569E-03,  0.7993331202E-06,  0.2220487650E-04,  0.1443923110E-05, -0.2421114320E-04
  0.1881000000E+03,  0.1846955429E+02,  0.8225487791E+00,  0.3236180070E-02,  0.2019023288E+02,  0.2611915501E-02,  0.5273518223E-01,  0.1377398399E-03,  0.3038944906E-02,  0.1520037567E-03,  0.7857756977E-06,  0.2219929612E-04,  0.1443228402E-05, -0.2419119358E-04
  0.1882000000E+03,  0.1846981437E+02,  0.8223688593E+00,  0.3234503346E-02,  0.2019189006E+02,  0.2589773044E-02,  0.5229241258E-01,  0.1354254805E-03,  0.3039619806E-02,  0.1520019004E-03,  0.7723414366E-06,  0.2219376187E-04,  0.1442538956E-05, -0.2417141940E-04
  0.1883000000E+03,  0.1847007224E+02,  0.8221904595E+00,  0.3232841047E-02,  0.2019353562E+02,  0.2567635402E-02,  0.5184963694E-01,  0.1331309634E-03,  0.3040289067E-02,  0.1519999896E-03,  0.7590300948E-06,  0.2218827374E-04,  0.1441854782E-05, -0.2415182045E-04
  0.1884000000E+03,  0.1847032790E+02,  0.8220135797E+00,  0.3231193167E-02,  0.2019516952E+02,  0.2545502542E-02,  0.5140685535E-01,  0.1308562810E-03,  0.3040952691E-02,  0.1519980256E-03,  0.7458414320E-06,  0.2218283176E-04,  0.1441175892E-05, -0.2413239651E-04
  0.1885000000E+03,  0.1847058134E+02,  0.8218382199E+00,  0.3229559699E-02,  0.2019679172E+02,  0.2523374433E-02,  0.5096406786E-01,  0.1286014258E-03,  0.3041610674E-02,  0.1519960100E-03,  0.7327752099E-06,  0.2217743595E-04,  0.1440502296E-05, -0.2411314737E-04
  0.1886000000E+03,  0.1847083257E+02,  0.8216643801E+00,  0.3227940636E-02,  0.2019840218E+02,  0.2501251043E-02,  0.5052127451E-01,  0.1263663905E-03,  0.3042263016E-02,  0.1519939442E-03,  0.7198311920E-06,  0.2217208631E-04,  0.1439834007E-05, -0.2409407284E-04
  0.1887000000E+03,  0.1847108159E+02,  0.8214920602E+00,  0.3226335971E-02,  0.2020000085E+02,  0.2479132338E-02,  0.5007847534E-01,  0.1241511677E-03,  0.3042909716E-02,  0.1519918297E-03,  0.7070091440E-06,  0.2216678286E-04,  0.1439171035E-05, -0.2407517269E-04
  0.1888000000E+03,  0.1847132840E+02,  0.8213212602E+00,  0.3224745697E-02,  0.2020158770E+02,  0.2457018288E-02,  0.4963567041E-01,  0.1219557499E-03,  0.3043550771E-02,  0.1519896679E-03,  0.6943088331E-06,  0.2216152562E-04,  0.1438513391E-05, -0.2405644673E-04
  0.1889000000E+03,  0.1847157300E+02,  0.8211519801E+00,  0.3223169809E-02,  0.2020316267E+02,  0.2434908858E-02,  0.4919285976E-01,  0.1197801300E-03,  0.3044186182E-02,  0.1519874603E-03,  0.6817300289E-06,  0.2215631460E-04,  0.1437861087E-05, -0.2403789476E-04
  0.1890000000E+03,  0.1847181538E+02,  0.8209842199E+00,  0.3221608300E-02,  0.2020472574E+02,  0.2412804016E-02,  0.4875004342E-01,  0.1176243006E-03,  0.3044815946E-02,  0.1519852081E-03,  0.6692725025E-06,  0.2215114982E-04,  0.1437214134E-05, -0.2401951657E-04
  0.1891000000E+03,  0.1847205556E+02,  0.8208179795E+00,  0.3220061162E-02,  0.2020627686E+02,  0.2390703730E-02,  0.4830722146E-01,  0.1154882545E-03,  0.3045440062E-02,  0.1519829130E-03,  0.6569360272E-06,  0.2214603130E-04,  0.1436572542E-05, -0.2400131196E-04
  0.1892000000E+03,  0.1847229352E+02,  0.8206532589E+00,  0.3218528391E-02,  0.2020781599E+02,  0.2368607965E-02,  0.4786439390E-01,  0.1133719846E-03,  0.3046058528E-02,  0.1519805762E-03,  0.6447203781E-06,  0.2214095904E-04,  0.1435936322E-05, -0.2398328075E-04
  0.1893000000E+03,  0.1847252928E+02,  0.8204900582E+00,  0.3217009978E-02,  0.2020934308E+02,  0.2346516689E-02,  0.4742156081E-01,  0.1112754838E-03,  0.3046671346E-02,  0.1519781993E-03,  0.6326253323E-06,  0.2213593306E-04,  0.1435305485E-05, -0.2396542272E-04
  0.1894000000E+03,  0.1847276283E+02,  0.8203283773E+00,  0.3215505919E-02,  0.2021085811E+02,  0.2324429867E-02,  0.4697872222E-01,  0.1091987450E-03,  0.3047278510E-02,  0.1519757834E-03,  0.6206506688E-06,  0.2213095339E-04,  0.1434680043E-05, -0.2394773769E-04
  0.1895000000E+03,  0.1847299416E+02,  0.8201682161E+00,  0.3214016207E-02,  0.2021236102E+02,  0.2302347466E-02,  0.4653587818E-01,  0.1071417612E-03,  0.3047880023E-02,  0.1519733301E-03,  0.6087961687E-06,  0.2212602002E-04,  0.1434060004E-05, -0.2393022547E-04
  0.1896000000E+03,  0.1847322329E+02,  0.8200095746E+00,  0.3212540835E-02,  0.2021385178E+02,  0.2280269453E-02,  0.4609302874E-01,  0.1051045254E-03,  0.3048475882E-02,  0.1519708408E-03,  0.5970616147E-06,  0.2212113298E-04,  0.1433445380E-05, -0.2391288587E-04
  0.1897000000E+03,  0.1847345022E+02,  0.8198524528E+00,  0.3211079798E-02,  0.2021533035E+02,  0.2258195792E-02,  0.4565017394E-01,  0.1030870307E-03,  0.3049066086E-02,  0.1519683167E-03,  0.5854467918E-06,  0.2211629229E-04,  0.1432836181E-05, -0.2389571870E-04
  0.1898000000E+03,  0.1847367493E+02,  0.8196968508E+00,  0.3209633089E-02,  0.2021679670E+02,  0.2236126450E-02,  0.4520731382E-01,  0.1010892702E-03,  0.3049650634E-02,  0.1519657592E-03,  0.5739514869E-06,  0.2211149794E-04,  0.1432232417E-05, -0.2387872376E-04
  0.1899000000E+03,  0.1847389744E+02,  0.8195427684E+00,  0.3208200702E-02,  0.2021825078E+02,  0.2214061392E-02,  0.4476444845E-01,  0.9911123703E-04,  0.3050229524E-02,  0.1519631697E-03,  0.5625754885E-06,  0.2210674997E-04,  0.1431634100E-05, -0.2386190089E-04
  0.1900000000E+03,  0.1847411775E+02,  0.8193902056E+00,  0.3206782631E-02,  0.2021969255E+02,  0.2192000583E-02,  0.4432157786E-01,  0.9715292452E-04,  0.3050802758E-02,  0.1519605495E-03,  0.5513185876E-06,  0.2210204838E-04,  0.1431041238E-05, -0.2384524989E-04
  0.1901000000E+03,  0.1847433584E+02,  0.8192391624E+00,  0.3205378872E-02,  0.2022112198E+02,  0.2169943990E-02,  0.4387870210E-01,  0.9521432589E-04,  0.3051370330E-02,  0.1519578999E-03,  0.5401805768E-06,  0.2209739320E-04,  0.1430453843E-05, -0.2382877058E-04
  0.1902000000E+03,  0.1847455174E+02,  0.8190896388E+00,  0.3203989416E-02,  0.2022253902E+02,  0.2147891576E-02,  0.4343582121E-01,  0.9329543447E-04,  0.3051932244E-02,  0.1519552223E-03,  0.5291612507E-06,  0.2209278442E-04,  0.1429871923E-05, -0.2381246278E-04
  0.1903000000E+03,  0.1847476542E+02,  0.8189416348E+00,  0.3202614259E-02,  0.2022394365E+02,  0.2125843307E-02,  0.4299293525E-01,  0.9139624363E-04,  0.3052488496E-02,  0.1519525179E-03,  0.5182604058E-06,  0.2208822207E-04,  0.1429295490E-05, -0.2379632632E-04
  0.1904000000E+03,  0.1847497690E+02,  0.8187951502E+00,  0.3201253396E-02,  0.2022533583E+02,  0.2103799147E-02,  0.4255004426E-01,  0.8951674681E-04,  0.3053039085E-02,  0.1519497879E-03,  0.5074778410E-06,  0.2208370617E-04,  0.1428724553E-05, -0.2378036102E-04
  0.1905000000E+03,  0.1847518618E+02,  0.8186501852E+00,  0.3199906819E-02,  0.2022671551E+02,  0.2081759061E-02,  0.4210714828E-01,  0.8765693747E-04,  0.3053584012E-02,  0.1519470338E-03,  0.4968133565E-06,  0.2207923672E-04,  0.1428159121E-05, -0.2376456671E-04
  0.1906000000E+03,  0.1847539326E+02,  0.8185067397E+00,  0.3198574524E-02,  0.2022808266E+02,  0.2059723013E-02,  0.4166424737E-01,  0.8581680915E-04,  0.3054123274E-02,  0.1519442568E-03,  0.4862667551E-06,  0.2207481374E-04,  0.1427599205E-05, -0.2374894321E-04
  0.1907000000E+03,  0.1847559813E+02,  0.8183648136E+00,  0.3197256505E-02,  0.2022943725E+02,  0.2037690968E-02,  0.4122134158E-01,  0.8399635544E-04,  0.3054656871E-02,  0.1519414581E-03,  0.4758378411E-06,  0.2207043724E-04,  0.1427044814E-05, -0.2373349035E-04
